rep,dt,n,cor,sub_n
9,2019-07-24T18:54:20Z,60,0.7015707444409807,50
10,2019-07-24T18:54:20Z,60,0.5127770865588712,50
11,2019-07-24T18:54:20Z,60,0.5057374570652011,50
12,2019-07-24T18:54:20Z,60,0.5010597195819185,50
13,2019-07-24T18:54:20Z,60,0.6072041679226469,50
14,2019-07-24T18:54:20Z,60,0.6675021063736826,50
15,2019-07-24T18:54:20Z,60,0.6309087239221447,50
16,2019-07-24T18:54:20Z,60,0.6970666233632509,50
17,2019-07-24T18:54:20Z,60,0.2827794658238762,50
18,2019-07-24T18:54:20Z,60,0.6685665747949728,50
19,2019-07-24T18:54:20Z,60,0.7162756591971392,50
20,2019-07-24T18:54:20Z,60,0.5267265002006408,50
21,2019-07-24T18:54:20Z,60,0.6651102696784249,50
22,2019-07-24T18:54:20Z,60,-0.09611447315936683,50
23,2019-07-24T18:54:20Z,60,0.5905728679219231,50
24,2019-07-24T18:54:20Z,60,0.5825879531279025,50
25,2019-07-24T18:54:20Z,60,0.3748306720603601,50
26,2019-07-24T18:54:20Z,60,0.6484359069364949,50
27,2019-07-24T18:54:20Z,60,0.49000294807752853,50
28,2019-07-24T18:54:20Z,60,0.6689375708625542,50
29,2019-07-24T18:54:20Z,60,0.6342126424864067,50
30,2019-07-24T18:54:20Z,60,0.5728716067430405,50
31,2019-07-24T18:54:20Z,60,0.5453838893992647,50
32,2019-07-24T18:54:20Z,60,0.6128941518241988,50
33,2019-07-24T18:54:20Z,60,0.6597993828495726,50
34,2019-07-24T18:54:20Z,60,0.5182865614801604,50
35,2019-07-24T18:54:20Z,60,0.6539165192365148,50
36,2019-07-24T18:54:20Z,60,0.5890648296792069,50
37,2019-07-24T18:54:20Z,60,0.6763110051548373,50
38,2019-07-24T18:54:20Z,60,0.7602720280277544,50
39,2019-07-24T18:54:20Z,60,0.5848590781504946,50
40,2019-07-24T18:54:20Z,60,0.43904681569486526,50
41,2019-07-24T18:54:20Z,60,0.7058622325318286,50
42,2019-07-24T18:54:20Z,60,0.37775405933410966,50
43,2019-07-24T18:54:20Z,60,0.45550345675654097,50
44,2019-07-24T18:54:20Z,60,0.4756484716342173,50
45,2019-07-24T18:54:20Z,60,0.5965501311175103,50
46,2019-07-24T18:54:20Z,60,0.011377930165253571,50
47,2019-07-24T18:54:20Z,60,0.41339586160108244,50
48,2019-07-24T18:54:20Z,60,0.6523451580910377,50
49,2019-07-24T18:54:20Z,60,0.37349628755658426,50
50,2019-07-24T18:54:20Z,60,0.5045670704507048,50
51,2019-07-24T18:54:20Z,60,0.5025842576664177,50
52,2019-07-24T18:54:20Z,60,0.5686503320547148,50
53,2019-07-24T18:54:20Z,60,0.7133624108077931,50
54,2019-07-24T18:54:20Z,60,0.1816093895834699,50
55,2019-07-24T18:54:20Z,60,0.6422897270810629,50
56,2019-07-24T18:54:20Z,60,0.5112349234171597,50
57,2019-07-24T18:54:20Z,60,0.7634244841526677,50
58,2019-07-24T18:54:20Z,60,0.5152920735712261,50
59,2019-07-24T18:54:20Z,60,0.4664991067080481,50
60,2019-07-24T18:54:20Z,60,0.49752114555856236,50
61,2019-07-24T18:54:20Z,60,0.4930269434889431,50
62,2019-07-24T18:54:20Z,60,0.6082688295485759,50
63,2019-07-24T18:54:20Z,60,0.5929277142275822,50
64,2019-07-24T18:54:20Z,60,0.5312612844672076,50
65,2019-07-24T18:54:20Z,60,0.40194321715230863,50
66,2019-07-24T18:54:20Z,60,0.5473116649505624,50
67,2019-07-24T18:54:20Z,60,0.628092651810634,50
68,2019-07-24T18:54:20Z,60,0.3699780992195464,50
69,2019-07-24T18:54:20Z,60,0.4948947128621675,50
70,2019-07-24T18:54:20Z,60,0.5214653289702477,50
71,2019-07-24T18:54:20Z,60,0.6204581562317987,50
72,2019-07-24T18:54:20Z,60,0.5678423643608184,50
73,2019-07-24T18:54:20Z,60,0.5171635471609103,50
74,2019-07-24T18:54:20Z,60,0.36803696924262713,50
75,2019-07-24T18:54:20Z,60,0.5264826404588276,50
76,2019-07-24T18:54:20Z,60,0.22699336074394422,50
77,2019-07-24T18:54:20Z,60,0.4386167783858344,50
78,2019-07-24T18:54:20Z,60,0.44979778821123456,50
79,2019-07-24T18:54:20Z,60,0.5152123422553485,50
80,2019-07-24T18:54:20Z,60,0.519538736865981,50
81,2019-07-24T18:54:20Z,60,0.7282487124242679,50
82,2019-07-24T18:54:20Z,60,0.4848994607959171,50
83,2019-07-24T18:54:20Z,60,0.6058955836201718,50
84,2019-07-24T18:54:20Z,60,0.6365887978723764,50
85,2019-07-24T18:54:20Z,60,0.7026581717507566,50
86,2019-07-24T18:54:20Z,60,0.7789793790914165,50
87,2019-07-24T18:54:20Z,60,0.575295051313699,50
88,2019-07-24T18:54:20Z,60,0.6036070909778939,50
89,2019-07-24T18:54:20Z,60,0.3429985629315218,50
90,2019-07-24T18:54:20Z,60,0.4120209038775314,50
91,2019-07-24T18:54:20Z,60,0.6353847431258074,50
92,2019-07-24T18:54:20Z,60,0.5882651427139086,50
93,2019-07-24T18:54:20Z,60,0.5843473181882337,50
94,2019-07-24T18:54:20Z,60,0.6226084361219428,50
95,2019-07-24T18:54:20Z,60,0.6432239319660688,50
96,2019-07-24T18:54:20Z,60,0.5607097177889113,50
97,2019-07-24T18:54:20Z,60,0.49874058404123583,50
98,2019-07-24T18:54:20Z,60,0.6324997984129117,50
99,2019-07-24T18:54:20Z,60,-0.15629122389675293,50
100,2019-07-24T18:54:20Z,60,0.5430485086506381,50
1,2019-07-24T18:54:20Z,55,0.5749388248440553,50
2,2019-07-24T18:54:20Z,55,0.4792721687315206,50
3,2019-07-24T18:54:20Z,55,0.382616676753193,50
4,2019-07-24T18:54:20Z,55,0.659572442963613,50
5,2019-07-24T18:54:20Z,55,0.5113347172081334,50
6,2019-07-24T18:54:20Z,55,0.7778941682939636,50
7,2019-07-24T18:54:20Z,55,0.5198086239759332,50
8,2019-07-24T18:54:20Z,55,0.6191378065178504,50
9,2019-07-24T18:54:20Z,55,0.45195335417699345,50
10,2019-07-24T18:54:20Z,55,0.6356966035784428,50
11,2019-07-24T18:54:20Z,55,0.13799897249669513,50
12,2019-07-24T18:54:20Z,55,0.45651770245477696,50
13,2019-07-24T18:54:20Z,55,0.4364480516987709,50
14,2019-07-24T18:54:20Z,55,0.642702537795044,50
15,2019-07-24T18:54:20Z,55,0.6748785778231918,50
16,2019-07-24T18:54:20Z,55,0.5681597472286835,50
17,2019-07-24T18:54:20Z,55,0.39527522963228023,50
18,2019-07-24T18:54:20Z,55,0.719803605062856,50
19,2019-07-24T18:54:20Z,55,0.18025599507477877,50
20,2019-07-24T18:54:20Z,55,0.4474221371256177,50
21,2019-07-24T18:54:20Z,55,0.6226764393420267,50
22,2019-07-24T18:54:20Z,55,0.5681152754739378,50
23,2019-07-24T18:54:20Z,55,0.6681800987729165,50
24,2019-07-24T18:54:20Z,55,0.6039769829057726,50
25,2019-07-24T18:54:20Z,55,0.5437978122738574,50
26,2019-07-24T18:54:20Z,55,0.5819707408486141,50
27,2019-07-24T18:54:20Z,55,0.6040264190753546,50
28,2019-07-24T18:54:20Z,55,0.5757054756464373,50
29,2019-07-24T18:54:20Z,55,0.5846958055501763,50
30,2019-07-24T18:54:20Z,55,0.7616482135853254,50
31,2019-07-24T18:54:20Z,55,0.5749607062012938,50
32,2019-07-24T18:54:20Z,55,0.6648722557023957,50
33,2019-07-24T18:54:20Z,55,0.724482129000771,50
34,2019-07-24T18:54:20Z,55,0.6906631861572209,50
35,2019-07-24T18:54:20Z,55,0.10293992507718094,50
36,2019-07-24T18:54:20Z,55,0.3079910785934124,50
37,2019-07-24T18:54:20Z,55,0.5773862334733483,50
38,2019-07-24T18:54:20Z,55,0.7463221244537516,50
39,2019-07-24T18:54:20Z,55,0.5903623475744152,50
40,2019-07-24T18:54:20Z,55,0.23229051429762126,50
41,2019-07-24T18:54:20Z,55,0.5596280301432489,50
42,2019-07-24T18:54:20Z,55,0.5340250664201927,50
43,2019-07-24T18:54:20Z,55,0.5942116924838496,50
44,2019-07-24T18:54:20Z,55,0.48393656814696784,50
45,2019-07-24T18:54:20Z,55,0.7678539622026894,50
46,2019-07-24T18:54:20Z,55,0.4549273159772529,50
47,2019-07-24T18:54:20Z,55,0.6700392643511306,50
48,2019-07-24T18:54:20Z,55,0.5511761239072369,50
49,2019-07-24T18:54:20Z,55,0.5589787032260816,50
50,2019-07-24T18:54:20Z,55,0.4714814704038455,50
51,2019-07-24T18:54:20Z,55,0.6572601003091896,50
52,2019-07-24T18:54:20Z,55,0.6830274846742005,50
53,2019-07-24T18:54:20Z,55,0.6642664780940534,50
54,2019-07-24T18:54:20Z,55,0.7284359411715052,50
55,2019-07-24T18:54:20Z,55,0.6954094341728057,50
56,2019-07-24T18:54:20Z,55,0.5538744702271697,50
57,2019-07-24T18:54:20Z,55,0.5929660539632299,50
58,2019-07-24T18:54:20Z,55,0.5775191559104708,50
59,2019-07-24T18:54:20Z,55,-0.10093989109000066,50
60,2019-07-24T18:54:20Z,55,0.521266655001533,50
61,2019-07-24T18:54:20Z,55,0.26463117562847205,50
62,2019-07-24T18:54:20Z,55,0.3187928738178575,50
63,2019-07-24T18:54:20Z,55,0.4796179009725391,50
64,2019-07-24T18:54:20Z,55,0.18795554764924738,50
65,2019-07-24T18:54:20Z,55,0.3420203933520057,50
66,2019-07-24T18:54:20Z,55,0.6167895815631655,50
67,2019-07-24T18:54:20Z,55,0.6630175847483691,50
68,2019-07-24T18:54:20Z,55,0.35186917640839377,50
69,2019-07-24T18:54:20Z,55,0.7304665529892362,50
70,2019-07-24T18:54:20Z,55,0.6105888073889051,50
71,2019-07-24T18:54:20Z,55,0.4833734352234223,50
72,2019-07-24T18:54:20Z,55,0.4871897684658115,50
73,2019-07-24T18:54:20Z,55,0.5886352326085561,50
74,2019-07-24T18:54:20Z,55,0.25872177317631767,50
75,2019-07-24T18:54:20Z,55,0.680144277214409,50
76,2019-07-24T18:54:20Z,55,0.16268358930689872,50
77,2019-07-24T18:54:20Z,55,0.6674863863348508,50
78,2019-07-24T18:54:20Z,55,0.648749670746666,50
79,2019-07-24T18:54:20Z,55,0.1585381276273145,50
80,2019-07-24T18:54:20Z,55,0.49034701675904935,50
81,2019-07-24T18:54:20Z,55,0.6746676501379277,50
82,2019-07-24T18:54:20Z,55,0.5145307164519066,50
83,2019-07-24T18:54:20Z,55,0.539399102209156,50
84,2019-07-24T18:54:20Z,55,0.5181953601877127,50
85,2019-07-24T18:54:20Z,55,0.5937902228915102,50
86,2019-07-24T18:54:20Z,55,0.5104719986638786,50
87,2019-07-24T18:54:20Z,55,0.46093604825202555,50
88,2019-07-24T18:54:20Z,55,0.7540160618138372,50
89,2019-07-24T18:54:20Z,55,0.6442205284565342,50
90,2019-07-24T18:54:20Z,55,0.2892561265613253,50
91,2019-07-24T18:54:20Z,55,0.5680497048732727,50
92,2019-07-24T18:54:20Z,55,0.41374911293597566,50
93,2019-07-24T18:54:20Z,55,0.5365029496734464,50
94,2019-07-24T18:54:20Z,55,0.11776152247550238,50
95,2019-07-24T18:54:20Z,55,0.4543748570692492,50
96,2019-07-24T18:54:20Z,55,0.41090723941109647,50
97,2019-07-24T18:54:20Z,55,0.5193750794126856,50
98,2019-07-24T18:54:20Z,55,0.5688521392783712,50
99,2019-07-24T18:54:20Z,55,0.4983643299114759,50
100,2019-07-24T18:54:20Z,55,0.6931966131346269,50
1,2019-07-24T18:54:20Z,NA,-0.09046771239828409,50
2,2019-07-24T18:54:20Z,NA,-0.10556549068304102,50
3,2019-07-24T18:54:20Z,NA,0.0018498523151404618,50
4,2019-07-24T18:54:20Z,NA,-0.23206505613056871,50
5,2019-07-24T18:54:20Z,NA,-0.11957044839356178,50
6,2019-07-24T18:54:20Z,NA,-0.0464775319248322,50
7,2019-07-24T18:54:20Z,NA,-0.03572800736417242,50
8,2019-07-24T18:54:20Z,NA,0.14186655850277252,50
9,2019-07-24T18:54:20Z,NA,0.10947280315911553,50
10,2019-07-24T18:54:20Z,NA,0.11828410704113802,50
11,2019-07-24T18:54:20Z,NA,-0.11207808018972752,50
12,2019-07-24T18:54:20Z,NA,-0.021407694036449796,50
13,2019-07-24T18:54:20Z,NA,-0.005283843591139843,50
14,2019-07-24T18:54:20Z,NA,0.28719465150487544,50
15,2019-07-24T18:54:20Z,NA,-0.02544396846134588,50
16,2019-07-24T18:54:20Z,NA,-0.02427544319713179,50
17,2019-07-24T18:54:20Z,NA,0.02490658398505093,50
18,2019-07-24T18:54:20Z,NA,-0.08470844890495946,50
19,2019-07-24T18:54:20Z,NA,0.10104330815651472,50
20,2019-07-24T18:54:20Z,NA,0.20373425729261183,50
21,2019-07-24T18:54:20Z,NA,-0.0382222970953199,50
22,2019-07-24T18:54:20Z,NA,-0.21369995191826807,50
23,2019-07-24T18:54:20Z,NA,-0.005446588320127168,50
24,2019-07-24T18:54:20Z,NA,-0.10926656562515163,50
25,2019-07-24T18:54:20Z,NA,-0.07657796124586198,50
26,2019-07-24T18:54:20Z,NA,0.05861227906438104,50
27,2019-07-24T18:54:20Z,NA,0.140227963559516,50
28,2019-07-24T18:54:20Z,NA,-0.06861984364261053,50
29,2019-07-24T18:54:20Z,NA,0.046793938311715536,50
30,2019-07-24T18:54:20Z,NA,0.0857718115807893,50
31,2019-07-24T18:54:20Z,NA,0.26255088799793297,50
32,2019-07-24T18:54:20Z,NA,0.01549844366650305,50
33,2019-07-24T18:54:20Z,NA,-0.26777323726803065,50
34,2019-07-24T18:54:20Z,NA,0.010865749920719606,50
35,2019-07-24T18:54:20Z,NA,0.16800181077478396,50
36,2019-07-24T18:54:20Z,NA,-0.1853557498369253,50
37,2019-07-24T18:54:20Z,NA,0.18357678675051167,50
38,2019-07-24T18:54:20Z,NA,-0.3134935217904824,50
39,2019-07-24T18:54:20Z,NA,0.006789128745986966,50
40,2019-07-24T18:54:20Z,NA,-0.04791731580318256,50
41,2019-07-24T18:54:20Z,NA,0.01625685356269025,50
42,2019-07-24T18:54:20Z,NA,0.16689954450254685,50
43,2019-07-24T18:54:20Z,NA,-0.09207961744944414,50
44,2019-07-24T18:54:20Z,NA,0.20417168468386682,50
45,2019-07-24T18:54:20Z,NA,-0.11968354830887366,50
46,2019-07-24T18:54:20Z,NA,-0.12948836855547652,50
47,2019-07-24T18:54:20Z,NA,0.04597168098562015,50
48,2019-07-24T18:54:20Z,NA,-0.13796551517124667,50
49,2019-07-24T18:54:20Z,NA,0.015615840147894322,50
50,2019-07-24T18:54:20Z,NA,0.024754414498900708,50
51,2019-07-24T18:54:20Z,NA,0.24700632907450165,50
52,2019-07-24T18:54:20Z,NA,-0.09757323720471071,50
53,2019-07-24T18:54:20Z,NA,-0.2828851823826868,50
54,2019-07-24T18:54:20Z,NA,0.07659299290560696,50
55,2019-07-24T18:54:20Z,NA,0.061948920163263775,50
56,2019-07-24T18:54:20Z,NA,0.1570693061942121,50
57,2019-07-24T18:54:20Z,NA,0.18808115993711585,50
58,2019-07-24T18:54:20Z,NA,0.05817767204690889,50
59,2019-07-24T18:54:20Z,NA,-0.165919536094198,50
60,2019-07-24T18:54:20Z,NA,0.19320718248825713,50
61,2019-07-24T18:54:20Z,NA,-0.05286976068979211,50
62,2019-07-24T18:54:20Z,NA,-0.07835932755676356,50
63,2019-07-24T18:54:20Z,NA,-0.17032239625616666,50
64,2019-07-24T18:54:20Z,NA,0.14734833081330825,50
65,2019-07-24T18:54:20Z,NA,0.16998618895763135,50
66,2019-07-24T18:54:20Z,NA,0.241382685460804,50
67,2019-07-24T18:54:20Z,NA,0.05665264766090348,50
68,2019-07-24T18:54:20Z,NA,-0.04204349524771961,50
69,2019-07-24T18:54:20Z,NA,-0.12353456127942104,50
70,2019-07-24T18:54:20Z,NA,-0.13122253356862992,50
71,2019-07-24T18:54:20Z,NA,-0.05576496732574273,50
72,2019-07-24T18:54:20Z,NA,0.1492869151856885,50
73,2019-07-24T18:54:20Z,NA,-0.12205290682175561,50
74,2019-07-24T18:54:20Z,NA,-0.006691450599548068,50
75,2019-07-24T18:54:20Z,NA,0.11666533733148936,50
76,2019-07-24T18:54:20Z,NA,-3.22977652790965e-4,50
77,2019-07-24T18:54:20Z,NA,0.08914648686890887,50
78,2019-07-24T18:54:20Z,NA,-0.046710811862682486,50
79,2019-07-24T18:54:20Z,NA,-0.12551940620163335,50
80,2019-07-24T18:54:20Z,NA,0.2898296009496806,50
81,2019-07-24T18:54:20Z,NA,0.05303076783408339,50
82,2019-07-24T18:54:20Z,NA,0.11805522824506377,50
83,2019-07-24T18:54:20Z,NA,-0.12179479946661523,50
84,2019-07-24T18:54:20Z,NA,0.005614988173322516,50
85,2019-07-24T18:54:20Z,NA,-0.005358095732260525,50
86,2019-07-24T18:54:20Z,NA,-0.25731940629099903,50
87,2019-07-24T18:54:20Z,NA,-0.05669448461127903,50
88,2019-07-24T18:54:20Z,NA,-0.07480393821899994,50
89,2019-07-24T18:54:20Z,NA,-0.031747669112237156,50
90,2019-07-24T18:54:20Z,NA,-0.040669035222667814,50
91,2019-07-24T18:54:20Z,NA,0.27110402989763327,50
92,2019-07-24T18:54:20Z,NA,0.11328934847795356,50
93,2019-07-24T18:54:20Z,NA,-0.046970733297951,50
94,2019-07-24T18:54:20Z,NA,0.08742923039322457,50
95,2019-07-24T18:54:20Z,NA,-0.22398848614562372,50
96,2019-07-24T18:54:20Z,NA,-0.07947207549875583,50
97,2019-07-24T18:54:20Z,NA,-0.2639173223983596,50
98,2019-07-24T18:54:20Z,NA,0.08469870703699489,50
99,2019-07-24T18:54:20Z,NA,0.17185628153046428,50
100,2019-07-24T18:54:20Z,NA,-0.09911257771573427,50
1,2019-07-25T22:10:19Z,75,0.70934416200953,50
2,2019-07-25T22:10:19Z,75,0.6039288700639206,50
3,2019-07-25T22:10:19Z,75,0.5830039345705085,50
4,2019-07-25T22:10:19Z,75,0.7274617466983603,50
5,2019-07-25T22:10:19Z,75,-0.24296159024088854,50
6,2019-07-25T22:10:19Z,75,0.23181662400719902,50
7,2019-07-25T22:10:19Z,75,0.7278929980632325,50
8,2019-07-25T22:10:19Z,75,0.6006790517272892,50
9,2019-07-25T22:10:19Z,75,0.6068116838981826,50
10,2019-07-25T22:10:19Z,75,0.11328116609863129,50
1,2019-07-25T22:10:19Z,70,0.09066938293868579,50
2,2019-07-25T22:10:19Z,70,0.6903737602622728,50
3,2019-07-25T22:10:19Z,70,0.45237421299109665,50
4,2019-07-25T22:10:19Z,70,0.7665918914554073,50
5,2019-07-25T22:10:19Z,70,0.759441699037812,50
6,2019-07-25T22:10:19Z,70,0.4162586808110033,50
7,2019-07-25T22:10:19Z,70,0.6956726474170435,50
8,2019-07-25T22:10:19Z,70,0.7599941347886526,50
9,2019-07-25T22:10:19Z,70,0.6519674421973289,50
10,2019-07-25T22:10:19Z,70,0.7118007229543405,50
1,2019-07-25T22:10:19Z,65,0.576398386051998,50
2,2019-07-25T22:10:19Z,65,0.5682521495254925,50
3,2019-07-25T22:10:19Z,65,0.5493922282672021,50
4,2019-07-25T22:10:19Z,65,0.49767525167395943,50
5,2019-07-25T22:10:19Z,65,0.523474141975619,50
6,2019-07-25T22:10:19Z,65,0.6572224221632845,50
7,2019-07-25T22:10:19Z,65,0.09538271671044933,50
8,2019-07-25T22:10:19Z,65,0.697209752313325,50
9,2019-07-25T22:10:19Z,65,0.669464629080201,50
10,2019-07-25T22:10:19Z,65,0.7260621920127508,50
1,2019-07-25T22:10:19Z,60,0.5473791670191813,50
2,2019-07-25T22:10:19Z,60,0.30381176112316977,50
3,2019-07-25T22:10:19Z,60,0.18818424945340081,50
4,2019-07-25T22:10:19Z,60,0.6329622629541346,50
5,2019-07-25T22:10:19Z,60,0.6812932616725136,50
6,2019-07-25T22:10:19Z,60,0.19877174394122243,50
7,2019-07-25T22:10:19Z,60,0.7160973384337264,50
8,2019-07-25T22:10:19Z,60,0.02445916229403949,50
9,2019-07-25T22:10:19Z,60,0.6538542482048458,50
10,2019-07-25T22:10:19Z,60,0.16472701760734795,50
1,2019-07-25T22:10:19Z,55,0.7199232264178849,50
2,2019-07-25T22:10:19Z,55,0.5418719612708244,50
3,2019-07-25T22:10:19Z,55,0.41311096830594474,50
4,2019-07-25T22:10:19Z,55,0.6493069805771435,50
5,2019-07-25T22:10:19Z,55,0.38011402815751333,50
6,2019-07-25T22:10:19Z,55,0.6276449755753538,50
7,2019-07-25T22:10:19Z,55,0.6023870155718053,50
8,2019-07-25T22:10:19Z,55,0.7853665461892958,50
9,2019-07-25T22:10:19Z,55,0.6089973604360018,50
10,2019-07-25T22:10:19Z,55,0.630547401321772,50
1,2019-07-25T22:10:19Z,NA,0.10551695742017475,50
2,2019-07-25T22:10:19Z,NA,0.23649581677601245,50
3,2019-07-25T22:10:19Z,NA,-0.05158870539053087,50
4,2019-07-25T22:10:19Z,NA,0.1970956953388178,50
5,2019-07-25T22:10:19Z,NA,-0.32176383847494977,50
6,2019-07-25T22:10:19Z,NA,0.007179857287748023,50
7,2019-07-25T22:10:19Z,NA,0.19650830818860282,50
8,2019-07-25T22:10:19Z,NA,0.1343805742215576,50
9,2019-07-25T22:10:19Z,NA,-0.08462296908043555,50
10,2019-07-25T22:10:19Z,NA,-0.06268133377436105,50
