status,Shrub_Cov,NDVI,Slope,Elev,Aspect,Solar,value
1,0.0062546,0.218141,4.2891502,715,270,379606,0.9898242995260438
1,0.0328331,0.218545,4.2891502,717,270,379754,0.987500301621037
1,0.0031864,0.221745,1.82533,718,258.6900024,380794,0.9763014605958846
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0194408,0.234397,3.1996000000000002,729,206.5650024,382188,0.8842611049050001
1,0.0742548,0.217159,2.1475899,732,270,380795,0.6693002711060885
1,0.0358504,0.210237,4.7666001,733,282.9949951,379288,0.49154413332147223
1,0.0524251,0.210408,4.0760598,703,232.125,380771,0.9998204206966332
1,0.0302793,0.194314,2.0871301,704,149.0359955,380950,0.9995104975794656
1,0.0302793,0.194314,2.0871301,704,149.0359955,380950,0.9995104975794656
1,0.0418229,0.209489,2.0871301,703,120.9639969,380292,0.9996109867113426
1,0.0154514,0.194117,0.71616,702,90,379509,0.9991344732622145
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0377605,0.189803,3.8510301,703,291.8009949,378368,0.9992152069639403
1,0.0142605,0.194218,6.0960798,705,290.5559998,376970,0.9982610727162585
1,0.0317029,0.213761,4.3187199,707,294.4440002,378314,0.9982276373229488
1,0.0317029,0.213761,4.3187199,707,294.4440002,378314,0.9982276373229488
1,0.0317029,0.213761,4.3187199,707,294.4440002,378314,0.9982276373229488
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0106046,0.222343,2.7251401,708,293.1990051,379401,0.9976308792360974
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0296679,0.224563,1.82533,709,281.3099976,380074,0.9976835444101771
1,0.0794131,0.217638,2.7251401,710,246.8009949,380732,0.9988134887999485
1,0.0794131,0.217638,2.7251401,710,246.8009949,380732,0.9988134887999485
1,0.0794131,0.217638,2.7251401,710,246.8009949,380732,0.9988134887999485
1,0.0700033,0.218022,2.0871301,711,239.0359955,380927,0.9981983290908436
1,0.0656646,0.217712,0.506415,711,225,380690,0.9969432205406621
1,0.004809,0.214982,0,711,-1,380410,0.9933075126726548
1,3.1e-6,0.212956,1.4321001,711,270,380309,0.9942665607658939
1,0.0198565,0.217716,0,712,-1,380427,0.9926852349042257
1,0.0063462,0.21657,4.2891502,715,270,379592,0.9896236931215023
1,0.0063462,0.21657,4.2891502,715,270,379592,0.9896236931215023
1,0.0241162,0.216649,4.65874,717,265.6010132,379775,0.9874960265845549
1,0.0241162,0.216649,4.65874,717,265.6010132,379775,0.9874960265845549
1,0.0241162,0.216649,4.65874,717,265.6010132,379775,0.9874960265845549
1,0.0047115,0.218486,3.1996000000000002,718,243.4349976,381040,0.9845034542919734
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,0.0097654,0.24189,2.5805399,732,236.3099976,381731,0.6998869713086903
1,8.959e-4,0.236038,4.0760598,696,254.7449951,379756,0.999942769898358
1,0.0194805,0.2155,2.0871301,703,120.9639969,380231,0.9995313080941042
1,0.0358805,0.204691,4.79318,706,296.5650024,377758,0.9983791796700848
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0181831,0.203545,3.6817801,707,299.0549927,378490,0.9976085064301248
1,0.0090178,0.203153,2.7251401,708,293.1990051,379277,0.9969725702926097
1,0.0090178,0.203153,2.7251401,708,293.1990051,379277,0.9969725702926097
1,0.0090178,0.203153,2.7251401,708,293.1990051,379277,0.9969725702926097
1,0.0268623,0.211195,2.5304899,709,278.1300049,379892,0.9975453583519762
1,0.0158112,0.219755,1.13226,711,198.4349976,381012,0.9964326791658145
1,0.0158112,0.219755,1.13226,711,198.4349976,381012,0.9964326791658145
1,0.0158112,0.219755,1.13226,711,198.4349976,381012,0.9964326791658145
1,0.0030909,0.214767,1.60105,712,243.4349976,380749,0.9944107872998265
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,0.0152082,0.217675,5.7547402,717,262.875,379350,0.9875092091213532
1,9.559e-4,0.219042,4.79318,719,243.4349976,380817,0.9843526703880101
1,9.559e-4,0.219042,4.79318,719,243.4349976,380817,0.9843526703880101
1,9.559e-4,0.219042,4.79318,719,243.4349976,380817,0.9843526703880101
1,9.559e-4,0.219042,4.79318,719,243.4349976,380817,0.9843526703880101
1,0.016869,0.220826,3.6817801,720,209.0549927,381939,0.986429424623546
1,0.0303642,0.22639599999999999,3.8510301,729,248.1990051,381235,0.8562644584970251
1,0.0014711,0.227509,3.1996000000000002,730,243.4349976,381510,0.7716903673256003
1,1.43e-5,0.23508,1.82533,731,258.6900024,381231,0.6326833121252953
1,1.43e-5,0.23508,1.82533,731,258.6900024,381231,0.6326833121252953
1,1.43e-5,0.23508,1.82533,731,258.6900024,381231,0.6326833121252953
1,1.43e-5,0.23508,1.82533,731,258.6900024,381231,0.6326833121252953
1,0.0260149,0.22432,1.82533,703,101.3099976,379852,0.9994903392700726
1,0.130111,0.21044,3.94906,707,275.1940002,379293,0.9994996574050506
1,0.130111,0.21044,3.94906,707,275.1940002,379293,0.9994996574050506
1,0.0333168,0.210449,2.95035,710,255.9640045,380394,0.9978262908140958
1,0.0333168,0.210449,2.95035,710,255.9640045,380394,0.9978262908140958
1,0.0581683,0.22212,1.13226,711,251.5650024,380641,0.9972067914574707
1,0.0375367,0.216896,2.0871301,712,210.9640045,381340,0.9973294440570353
1,0.0375367,0.216896,2.0871301,712,210.9640045,381340,0.9973294440570353
1,0.0375367,0.216896,2.0871301,712,210.9640045,381340,0.9973294440570353
1,0.0520532,0.217334,2.5304899,713,188.1300049,381662,0.9976666877686903
1,0.0131983,0.219237,5.2723298,715,241.6990051,380396,0.9948031398824438
1,0.0143463,0.219754,6.5548201,717,247.6199951,379758,0.9915256401341807
1,0.0143463,0.219754,6.5548201,717,247.6199951,379758,0.9915256401341807
1,0.043756,0.220003,5.4380102,720,246.8009949,380517,0.9868190832772293
1,0.043756,0.220003,5.4380102,720,246.8009949,380517,0.9868190832772293
1,0.043756,0.220003,5.4380102,720,246.8009949,380517,0.9868190832772293
1,0.0038583,0.220552,4.0446901,721,225,381652,0.979118714477536
1,0.0038583,0.220552,4.0446901,721,225,381652,0.979118714477536
1,0.0038583,0.220552,4.0446901,721,225,381652,0.979118714477536
1,0.0038583,0.220552,4.0446901,721,225,381652,0.979118714477536
1,0.0247577,0.226086,4.5482702,723,225,381688,0.9759768185702249
1,0.0760143,0.228605,0,731,-1,381137,0.6913495461728892
1,0.0760143,0.228605,0,731,-1,381137,0.6913495461728892
1,0.0274163,0.233219,1.4321001,731,270,381045,0.647301991622518
1,0.0274163,0.233219,1.4321001,731,270,381045,0.647301991622518
1,0.0274163,0.233219,1.4321001,731,270,381045,0.647301991622518
1,0.0274163,0.233219,1.4321001,731,270,381045,0.647301991622518
1,0.0274163,0.233219,1.4321001,731,270,381045,0.647301991622518
1,0.0018445,0.229497,3.5763299,695,233.1300049,380429,0.999961698722377
1,0.0801576,0.21346300000000001,0.71616,704,90,380102,0.9994898869037508
1,0.0287555,0.217034,3.23927,708,263.6600037,380034,0.9986209939070153
1,0.0708595,0.208627,2.7251401,711,246.8009949,380767,0.998204566407825
1,0.0169262,0.219923,1.13226,711,288.4349976,380200,0.9948021312203708
1,0.0169262,0.219923,1.13226,711,288.4349976,380200,0.9948021312203708
1,0.0692261,0.221981,2.5805399,713,213.6900024,381330,0.9978087254543921
1,0.0243577,0.221597,6.6312499,717,233.7460022,380625,0.9949595378900882
1,0.0250481,0.223063,6.1373801,719,234.4620056,380843,0.9914223332635793
1,0.0250481,0.223063,6.1373801,719,234.4620056,380843,0.9914223332635793
1,0.0297789,0.222024,3.0775199,724,234.4620056,381533,0.953463676201685
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0462427,0.240086,1.82533,704,258.6900024,380113,0.9995570075902075
1,0.0070601,0.236951,4.2891502,705,270,379193,0.9992795863953099
1,0.0070601,0.236951,4.2891502,705,270,379193,0.9992795863953099
1,0.0070601,0.236951,4.2891502,705,270,379193,0.9992795863953099
1,0.0070601,0.236951,4.2891502,705,270,379193,0.9992795863953099
1,0.0177232,0.233579,4.65874,707,265.6010132,379393,0.9990463803173036
1,0.0177232,0.233579,4.65874,707,265.6010132,379393,0.9990463803173036
1,0.0263847,0.229582,4.0760598,708,254.7449951,380059,0.9989871501651206
1,0.0617029,0.223947,4.0760598,710,254.7449951,380222,0.9987963660255859
1,0.0402783,0.227233,2.95035,713,284.0360107,379717,0.9947236358170429
1,0.0489444,0.224318,6.0960798,718,249.4440002,379996,0.9923356677829096
1,5.432e-4,0.24043900000000001,2.2636399,731,198.4349976,381827,0.7288683021925695
1,0.075244,0.220951,1.4321001,704,180,380790,0.9996827911737943
1,0.04016,0.234768,1.4321001,704,180,380770,0.9996052101837821
1,0.060971,0.240191,4.0760598,705,254.7449951,379847,0.999673318866037
1,0.0156208,0.237787,5.0511498,707,261.8699951,379378,0.9991439283242435
1,0.0026356,0.234486,4.3480902,709,260.5379944,379856,0.9983716477564888
1,0.0307328,0.228663,2.8624101,710,270,380035,0.9977275909055796
1,0.0307328,0.228663,2.8624101,710,270,380035,0.9977275909055796
1,0.052593,0.224952,1.51893,711,315,379745,0.9960274585955399
1,0.0836821,0.220829,1.13226,711,341.5650024,379777,0.9966547799497895
1,0.0836821,0.220829,1.13226,711,341.5650024,379777,0.9966547799497895
1,0.0836821,0.220829,1.13226,711,341.5650024,379777,0.9966547799497895
1,0.0836821,0.220829,1.13226,711,341.5650024,379777,0.9966547799497895
1,0.0836821,0.220829,1.13226,711,341.5650024,379777,0.9966547799497895
1,0.107887,0.213359,0.506415,711,315,380234,0.9973243650030925
1,0.0104691,0.216718,5.7547402,718,262.875,379315,0.9826072942059483
1,0.0104691,0.216718,5.7547402,718,262.875,379315,0.9826072942059483
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.0493668,0.225314,5.8851299,721,255.9640045,379856,0.9813317036140271
1,0.011974,0.22833,3.6817801,722,240.9450073,381205,0.9688580719948076
1,0.011974,0.22833,3.6817801,722,240.9450073,381205,0.9688580719948076
1,0.011974,0.22833,3.6817801,722,240.9450073,381205,0.9688580719948076
1,0.011974,0.22833,3.6817801,722,240.9450073,381205,0.9688580719948076
1,0.011974,0.22833,3.6817801,722,240.9450073,381205,0.9688580719948076
1,0.011974,0.22833,3.6817801,722,240.9450073,381205,0.9688580719948076
1,0.0113765,0.226234,2.2636399,710,341.5650024,378800,0.9942791114334223
1,0.0113765,0.226234,2.2636399,710,341.5650024,378800,0.9942791114334223
1,0.0366514,0.20465,2.0871301,712,239.0359955,380906,0.9963156904782208
1,0.0052462,0.219697,3.39325,712,251.5650024,380385,0.9959983532403519
1,0.0052462,0.219697,3.39325,712,251.5650024,380385,0.9959983532403519
1,0.0052462,0.219697,3.39325,712,251.5650024,380385,0.9959983532403519
1,0.0052462,0.219697,3.39325,712,251.5650024,380385,0.9959983532403519
1,0.0335253,0.201872,6.1579199,718,259.9920044,379202,0.984749139730805
1,0.0335253,0.201872,6.1579199,718,259.9920044,379202,0.984749139730805
1,0.0563353,0.208788,6.5740099,721,257.4710083,379381,0.9788030248885886
1,0.0039663,0.216172,3.1996000000000002,723,243.4349976,381228,0.9466473857505209
1,0.0039663,0.216172,3.1996000000000002,723,243.4349976,381228,0.9466473857505209
1,0.0039663,0.216172,3.1996000000000002,723,243.4349976,381228,0.9466473857505209
1,0.0154465,0.221233,1.60105,711,243.4349976,380752,0.9964111116532249
1,0.0469136,0.215526,2.0871301,711,239.0359955,380813,0.9975817673603399
1,0.12262,0.220742,3.0775199,713,234.4620056,381122,0.9986981690667984
1,0.12262,0.220742,3.0775199,713,234.4620056,381122,0.9986981690667984
1,0.0712605,0.220874,2.0871301,714,239.0359955,381013,0.9962973564772276
1,0.0104495,0.220402,3.94906,710,174.8059998,381801,0.9989902142649737
1,0.0533533,0.231822,1.60105,714,296.5650024,380031,0.9929594015393992
1,0.0022721,0.227061,4.0760598,712,217.875,381510,0.998043516185136
1,0.0072421,0.214284,1.51893,688,135,380129,0.9999881446360651
1,0.0256262,0.19556,1.13226,711,251.5650024,380651,0.9951694371507238
1,0.0288771,0.223858,1.4321001,713,270,380485,0.9938062721090476
1,7.826e-4,0.224899,0.506415,697,225,380183,0.9998387439938248
1,0.0222018,0.219157,2.0871301,697,120.9639969,380266,0.9999119683142089
1,0.0189742,0.215762,2.7251401,698,156.8009949,380997,0.9999236634874866
1,0.0586065,0.199539,4.5482702,695,135,380224,0.9999754424104258
1,0.0586065,0.199539,4.5482702,695,135,380224,0.9999754424104258
1,0.0586065,0.199539,4.5482702,695,135,380224,0.9999754424104258
1,0.0237141,0.209103,2.7251401,698,246.8009949,380278,0.9998901363415018
1,0.0331007,0.223325,5.0511498,698,135,380443,0.9999549889801982
1,0.0331007,0.223325,5.0511498,698,135,380443,0.9999549889801982
1,0.0331007,0.223325,5.0511498,698,135,380443,0.9999549889801982
1,0.0331007,0.223325,5.0511498,698,135,380443,0.9999549889801982
1,0.0331007,0.223325,5.0511498,698,135,380443,0.9999549889801982
1,0.0268939,0.216423,2.7251401,698,203.1990051,381013,0.9999291746680996
1,0.0268939,0.216423,2.7251401,698,203.1990051,381013,0.9999291746680996
1,0.0268939,0.216423,2.7251401,698,203.1990051,381013,0.9999291746680996
1,0.0298637,0.215399,2.0248699,699,225,380572,0.9998682257429794
1,0.0193936,0.251277,4.0760598,709,217.875,381361,0.9993590839199693
1,0.0359117,0.230455,2.95035,722,284.0360107,380077,0.9521853003664688
1,0.0359117,0.230455,2.95035,722,284.0360107,380077,0.9521853003664688
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0305837,0.258986,2.0871301,711,210.9640045,381318,0.9984942456051118
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0522686,0.225607,2.8624101,723,270,380536,0.9537197984449661
1,0.0305837,0.258986,2.0871301,711,210.9640045,381318,0.9984942456051118
1,0.0502333,0.220289,2.8624101,724,270,380575,0.9375422880975978
1,0.0617224,0.215089,1.4321001,725,270,380949,0.910919534200551
1,2.544e-4,0.252887,2.0871301,740,149.0359955,382228,0.2413835562714013
1,2.544e-4,0.252887,2.0871301,740,149.0359955,382228,0.2413835562714013
1,2.544e-4,0.252887,2.0871301,740,149.0359955,382228,0.2413835562714013
1,2.544e-4,0.252887,2.0871301,740,149.0359955,382228,0.2413835562714013
1,0.0144397,0.230851,4.7666001,705,282.9949951,378473,0.9991247810581809
1,0.0285703,0.232478,0,707,-1,380339,0.9983751871948561
1,0.0306853,0.246422,1.13226,707,251.5650024,380258,0.9988071775048094
1,0.0083836,0.25082,3.0357201,711,225,381260,0.9983574677821658
1,0.0409702,0.241131,2.5805399,710,33.6901016,378547,0.9964419931702884
1,0.0506182,0.224226,2.5304899,710,315,378848,0.9963516604416839
1,0.0506182,0.224226,2.5304899,710,315,378848,0.9963516604416839
1,0.0506182,0.224226,2.5304899,710,315,378848,0.9963516604416839
1,0.0083836,0.25082,3.0357201,711,225,381260,0.9983574677821658
1,0.0506182,0.224226,2.5304899,710,315,378848,0.9963516604416839
1,0.0281851,0.239289,3.23927,723,276.3399963,380201,0.9458200785330958
1,0.0489656,0.226309,1.51893,725,315,380284,0.8823992599200307
1,0.0489656,0.226309,1.51893,725,315,380284,0.8823992599200307
1,0.0489656,0.226309,1.51893,725,315,380284,0.8823992599200307
1,0.0489656,0.226309,1.51893,725,315,380284,0.8823992599200307
1,0.0039388,0.244775,1.82533,734,191.3099976,382162,0.5763238525541109
1,0.0355969,0.230404,2.5304899,710,351.8699951,378564,0.995432423637189
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0743875,0.22289,2.0871301,709,30.9638004,378798,0.9976429870461372
1,0.0312207,0.220754,1.13226,709,341.5650024,379467,0.9962698502024901
1,0.0654592,0.227655,1.4321001,709,270,379987,0.9981772396967898
1,0.0626642,0.237067,3.1996000000000002,710,243.4349976,380503,0.9988495026891718
1,0.0636617,0.2288,2.5304899,725,278.1300049,380486,0.9259464121174978
1,0.0636617,0.2288,2.5304899,725,278.1300049,380486,0.9259464121174978
1,0.0844009,0.223235,2.8624101,726,270,380641,0.9282416131134911
1,0.0844009,0.223235,2.8624101,726,270,380641,0.9282416131134911
1,0.0191791,0.217661,1.4321001,729,270,381095,0.7193164967102161
1,0.0017054,0.257971,2.5805399,734,213.6900024,382240,0.6498204488985982
1,0.0248932,0.237627,1.4321001,707,0,379003,0.9979398224318593
1,0.054074,0.237294,2.5805399,708,326.3099976,378690,0.9980400456164225
1,0.0773421,0.227221,1.51893,709,315,379568,0.9980453457852162
1,0.0014927,0.250303,1.13226,711,161.5650024,380968,0.9968765869842121
1,0.0789749,0.227275,0,709,-1,380252,0.9981388700256413
1,0.0789749,0.227275,0,709,-1,380252,0.9981388700256413
1,0.0789749,0.227275,0,709,-1,380252,0.9981388700256413
1,0.0789749,0.227275,0,709,-1,380252,0.9981388700256413
1,0.0789749,0.227275,0,709,-1,380252,0.9981388700256413
1,0.0211765,0.230685,2.0248699,709,225,380809,0.9983966151926705
1,0.0211765,0.230685,2.0248699,709,225,380809,0.9983966151926705
1,0.0582521,0.237028,3.5404799,710,225,381077,0.9991493931064361
1,0.0582521,0.237028,3.5404799,710,225,381077,0.9991493931064361
1,0.0582521,0.237028,3.5404799,710,225,381077,0.9991493931064361
1,0.0582521,0.237028,3.5404799,710,225,381077,0.9991493931064361
1,0.0582521,0.237028,3.5404799,710,225,381077,0.9991493931064361
1,0.0582521,0.237028,3.5404799,710,225,381077,0.9991493931064361
1,0.0475394,0.244441,4.5761399,711,231.3399963,380897,0.9990294181293181
1,0.0661088,0.223038,2.0871301,708,59.0362015,379410,0.9985007255222594
1,0.0661088,0.223038,2.0871301,708,59.0362015,379410,0.9985007255222594
1,0.0661088,0.223038,2.0871301,708,59.0362015,379410,0.9985007255222594
1,0.0661088,0.223038,2.0871301,708,59.0362015,379410,0.9985007255222594
1,0.0661088,0.223038,2.0871301,708,59.0362015,379410,0.9985007255222594
1,0.0685884,0.226344,2.5805399,708,303.6900024,379133,0.9984636364224085
1,0.0460525,0.231216,2.2636399,709,288.4349976,379710,0.9980240020991731
1,0.0095637,0.244795,3.5404799,710,225,381160,0.9987831796231742
1,0.0197738,0.247915,4.0760598,712,232.125,381064,0.9983230137155544
1,0.0084673,0.248684,3.1996000000000002,713,243.4349976,380832,0.9966703884609315
1,8.186e-4,0.251285,3.1996000000000002,721,243.4349976,381085,0.974296362162966
1,0.0346315,0.246254,2.7251401,725,293.1990051,379993,0.9028807580628438
1,0.008455,0.232897,2.95035,735,255.9640045,381393,0.4715526883824533
1,0.0137729,0.247805,2.5304899,734,81.8699036,380468,0.46929493985451853
1,0.0068619,0.232668,1.13226,733,288.4349976,380753,0.41673939562711665
1,0.0042299,0.215901,4.0760598,684,142.125,380193,0.9999978305809624
1,0.0815393,0.221242,2.1475899,707,90,379668,0.9991065430441858
1,0.0815393,0.221242,2.1475899,707,90,379668,0.9991065430441858
1,0.0618592,0.215766,0.71616,706,90,379740,0.9988090413561582
1,0.0618592,0.215766,0.71616,706,90,379740,0.9988090413561582
1,0.0618592,0.215766,0.71616,706,90,379740,0.9988090413561582
1,0.0618592,0.215766,0.71616,706,90,379740,0.9988090413561582
1,0.0618592,0.215766,0.71616,706,90,379740,0.9988090413561582
1,0.0618592,0.215766,0.71616,706,90,379740,0.9988090413561582
1,0.0398497,0.241415,3.23927,708,263.6600037,379837,0.9989158634242984
1,9.347e-4,0.248738,4.0760598,712,232.125,381083,0.9980238125809444
1,9.347e-4,0.248738,4.0760598,712,232.125,381083,0.9980238125809444
1,0.0042299,0.215901,4.0760598,684,142.125,380193,0.9999978305809624
1,0.0223301,0.223474,2.7251401,734,293.1990051,380272,0.40907143290421616
