FID,uniID,SumAllYr,Sum2018,Sum2017,Sum2016,x_utm,y_utm,x_wgs,y_wgs,Aspect,Slope,Elev,KDF,Shrub_Cov,NDVI,Solar
1360,51690,0,0,0,0,261521.501500000013039,3889761.450300000142306,-119.617024000000001,35.122494000000003,234.4620056,3.0775199,752.000000000000000,0.0000000,0.0273026,0.2119860,382433.000000000000000
1361,33075,0,0,0,0,261061.501500000013039,3888641.450300000142306,-119.621744000000007,35.112296000000001,219.8059998,5.5760102,713.000000000000000,0.0000241,0.0011912,0.2549290,381155.000000000000000
1362,52677,0,0,0,0,261341.501500000013039,3889821.450300000142306,-119.619015000000005,35.122992000000004,248.9620056,4.9751902,744.000000000000000,0.0000000,0.0020818,0.2430130,381229.000000000000000
1363,48052,0,0,0,0,261801.501500000013039,3889541.450300000142306,-119.613890999999995,35.120578000000002,209.7449951,5.7547402,754.000000000000000,0.0000000,0.0000024,0.2274230,382958.000000000000000
1364,51602,0,0,0,0,259761.501500000013039,3889761.450300000142306,-119.636319999999998,35.122075000000002,270.0000000,2.8624101,691.000000000000000,0.0000000,0.0093834,0.2093740,379210.000000000000000
1365,43984,2,2,0,0,260121.501500000013039,3889301.450300000142306,-119.632239999999996,35.118017999999999,30.9638004,2.0871301,695.000000000000000,0.0064230,0.0165902,0.2519320,378333.000000000000000
1366,37725,0,0,0,0,261101.501500000013039,3888921.450300000142306,-119.621386000000001,35.114828000000003,275.1940002,3.9490600,718.000000000000000,0.0006707,0.0080749,0.2358740,379704.000000000000000
1367,61942,0,0,0,0,260721.501500000013039,3890381.450300000142306,-119.625973999999999,35.127889000000003,146.3099976,5.1506500,745.000000000000000,0.0000000,0.0421224,0.2065030,382479.000000000000000
1368,58619,0,0,0,0,260661.501500000013039,3890181.450300000142306,-119.626574000000005,35.126072999999998,225.0000000,2.0248699,730.000000000000000,0.0000000,0.0123058,0.2083970,381634.000000000000000
1369,55343,0,0,0,0,261541.501500000013039,3889981.450300000142306,-119.616867999999997,35.124479999999998,240.9450073,3.6817801,756.000000000000000,0.0000000,0.0222457,0.2295640,382211.000000000000000
1370,55917,0,0,0,0,259741.501500000013039,3890021.450300000142306,-119.636615000000006,35.124412999999997,225.0000000,2.0248699,696.000000000000000,0.0005566,0.0239746,0.2172120,380409.000000000000000
1371,41380,0,0,0,0,261161.501500000013039,3889141.450300000142306,-119.620791999999994,35.116824000000001,348.6900024,1.8253300,720.000000000000000,0.0060755,0.0394906,0.2430600,379424.000000000000000
1372,43754,0,0,0,0,262161.501500000013039,3889281.450300000142306,-119.609870000000001,35.118321000000002,276.3399963,3.2392700,772.000000000000000,0.0000000,0.0271897,0.2352440,381333.000000000000000
1373,46318,0,0,0,0,260321.501500000013039,3889441.450300000142306,-119.630088000000001,35.119326000000001,231.3399963,4.5761399,701.000000000000000,0.0033718,0.0856124,0.2080820,380521.000000000000000
1374,33366,0,0,0,0,260241.501500000013039,3888661.450300000142306,-119.630739000000005,35.112281000000003,71.5650024,1.1322600,689.000000000000000,0.0000000,0.0249419,0.2141500,379194.000000000000000
1375,41646,1,1,0,0,259841.501500000013039,3889161.450300000142306,-119.635268999999994,35.116689999999998,284.0360107,2.9503500,684.000000000000000,0.0051391,0.0492967,0.2157530,378525.000000000000000
1376,40402,0,0,0,0,261521.501500000013039,3889081.450300000142306,-119.616827999999998,35.116368999999999,225.0000000,4.0446901,737.000000000000000,0.0014770,0.0000000,0.2499770,382258.000000000000000
1377,57605,0,0,0,0,260301.501500000013039,3890121.450300000142306,-119.630504000000002,35.125447000000001,239.0359955,2.0871301,713.000000000000000,0.0000000,0.0329140,0.2416130,380926.000000000000000
1378,55643,0,0,0,0,260901.501500000013039,3890001.450300000142306,-119.623891000000000,35.124509000000003,310.6010132,6.5740099,734.000000000000000,0.0000000,0.0097794,0.2216330,376336.000000000000000
1379,50935,0,0,0,0,259701.501500000013039,3889721.450300000142306,-119.636966000000001,35.121701000000002,225.0000000,0.5064150,689.000000000000000,0.0000000,0.0696318,0.1928270,379724.000000000000000
1380,60615,0,0,0,0,260741.501500000013039,3890301.450300000142306,-119.625731999999999,35.127172999999999,213.6900024,2.5805399,738.000000000000000,0.0000000,0.0008339,0.2227300,382190.000000000000000
1381,34719,0,0,0,0,260741.501500000013039,3888741.450300000142306,-119.625281000000001,35.113121000000000,217.8750000,4.0760598,706.000000000000000,0.0000212,0.0265684,0.2376400,381262.000000000000000
1382,43063,0,0,0,0,261621.501500000013039,3889241.450300000142306,-119.615778000000006,35.117832999999997,120.9639969,2.0871301,735.000000000000000,0.0010237,0.0299788,0.2485170,381010.000000000000000
1383,43009,1,1,0,0,260541.501500000013039,3889241.450300000142306,-119.627617999999998,35.117576999999997,315.0000000,1.0127500,707.000000000000000,0.0030973,0.0006720,0.2385950,379867.000000000000000
1384,39317,0,0,0,0,259741.501500000013039,3889021.450300000142306,-119.636324000000002,35.115405000000003,324.4620056,3.0775199,680.000000000000000,0.0000857,0.1355380,0.2208160,377302.000000000000000
1385,45625,0,0,0,0,259741.501500000013039,3889401.450300000142306,-119.636435000000006,35.118828000000001,174.8059998,3.9490600,689.000000000000000,0.0000007,0.0012547,0.2225830,380983.000000000000000
1386,35423,0,0,0,0,261541.501500000013039,3888781.450300000142306,-119.616523000000001,35.113670999999997,204.4440002,4.3187199,731.000000000000000,0.0000201,0.0068422,0.2476800,382430.000000000000000
1387,32733,0,0,0,0,260861.501500000013039,3888621.450300000142306,-119.623930999999999,35.112068000000001,279.4620056,4.3480902,709.000000000000000,0.0000000,0.0006633,0.2374180,379016.000000000000000
1388,52994,0,0,0,0,261041.501500000013039,3889841.450300000142306,-119.622309999999999,35.123100999999998,166.6069946,7.6838899,736.000000000000000,0.0000000,0.0036672,0.1452350,382281.000000000000000
1389,41331,0,0,0,0,260181.501500000013039,3889141.450300000142306,-119.631535999999997,35.116591000000000,185.1940002,3.9490600,696.000000000000000,0.0003220,0.0025009,0.2288210,381314.000000000000000
1390,50936,0,0,0,0,259721.501500000013039,3889721.450300000142306,-119.636747000000000,35.121706000000003,270.0000000,1.4321001,689.000000000000000,0.0000000,0.0164273,0.1999210,379397.000000000000000
1391,53970,0,0,0,0,260641.501500000013039,3889901.450300000142306,-119.626712999999995,35.123545999999997,270.0000000,4.2891502,721.000000000000000,0.0000000,0.0997265,0.2169680,379786.000000000000000
1392,44401,0,0,0,0,261821.501500000013039,3889321.450300000142306,-119.613607999999999,35.118600999999998,293.1990051,2.7251401,751.000000000000000,0.0000000,0.0107908,0.2618730,380770.000000000000000
1393,39343,0,0,0,0,260261.501500000013039,3889021.450300000142306,-119.630623999999997,35.115529000000002,206.5650024,3.1996000,695.000000000000000,0.0001708,0.0021270,0.2383950,380988.000000000000000
1394,48050,0,0,0,0,261761.501500000013039,3889541.450300000142306,-119.614329999999995,35.120569000000003,225.0000000,4.0446901,752.000000000000000,0.0000000,0.0000000,0.2240980,382552.000000000000000
1395,45388,0,0,0,0,261641.501500000013039,3889381.450300000142306,-119.615599000000003,35.119098999999999,243.4349976,3.1996000,740.000000000000000,0.0002311,0.0280670,0.1436640,381635.000000000000000
1396,38344,0,0,0,0,260201.501500000013039,3888961.450300000142306,-119.631264000000002,35.114973999999997,270.0000000,1.4321001,691.000000000000000,0.0000027,0.0002193,0.2390430,379616.000000000000000
1397,42351,0,0,0,0,260661.501500000013039,3889201.450300000142306,-119.626290999999995,35.117244999999997,281.3099976,3.6469700,705.000000000000000,0.0029494,0.0000000,0.2435050,378907.000000000000000
1398,46282,0,0,0,0,259601.501500000013039,3889441.450300000142306,-119.637980999999996,35.119154999999999,260.5379944,4.3480902,687.000000000000000,0.0000000,0.0043268,0.2176900,379024.000000000000000
1399,52335,0,0,0,0,261141.501500000013039,3889801.450300000142306,-119.621201999999997,35.122763999999997,284.0360107,2.9503500,734.000000000000000,0.0000000,0.0270824,0.2296440,380041.000000000000000
1400,39648,0,0,0,0,259721.501500000013039,3889041.450300000142306,-119.636549000000002,35.115580000000001,329.0360107,2.0871301,678.000000000000000,0.0000910,0.0549891,0.2074290,377725.000000000000000
1401,47395,0,0,0,0,261941.501500000013039,3889501.450300000142306,-119.612345000000005,35.120251000000003,253.6100006,6.3197699,762.000000000000000,0.0000000,0.0199230,0.2274100,381138.000000000000000
1402,56585,0,0,0,0,259821.501500000013039,3890061.450300000142306,-119.635749000000004,35.124791999999999,168.6900024,1.8253300,701.000000000000000,0.0006777,0.0170683,0.2237210,380977.000000000000000
1403,51361,0,0,0,0,261581.501500000013039,3889741.450300000142306,-119.616360999999998,35.122328000000003,253.6100006,6.3197699,753.000000000000000,0.0000000,0.0055882,0.2106290,380855.000000000000000
1404,40344,0,0,0,0,260361.501500000013039,3889081.450300000142306,-119.629544999999993,35.116092999999999,258.6900024,1.8253300,701.000000000000000,0.0000214,0.0041129,0.2382580,380210.000000000000000
1405,31068,0,0,0,0,260761.501500000013039,3888521.450300000142306,-119.624998000000005,35.111144000000003,329.0360107,2.0871301,704.000000000000000,0.0000000,0.0107269,0.2372990,378985.000000000000000
1406,48713,0,0,0,0,261741.501500000013039,3889581.450300000142306,-119.614559999999997,35.120925000000000,228.8139954,7.5689402,753.000000000000000,0.0000000,0.0121259,0.1821640,381720.000000000000000
1407,39356,0,0,0,0,260521.501500000013039,3889021.450300000142306,-119.627774000000002,35.115591000000002,225.0000000,3.5404799,703.000000000000000,0.0000000,0.0005338,0.2413850,380984.000000000000000
1408,45045,0,0,0,0,261421.501500000013039,3889361.450300000142306,-119.618004999999997,35.118867000000002,180.0000000,7.1250200,734.000000000000000,0.0000245,0.0006737,0.1308880,382443.000000000000000
1409,46363,0,0,0,0,261221.501500000013039,3889441.450300000142306,-119.620221000000001,35.119540000000001,272.7260132,7.4857101,739.000000000000000,0.0001634,0.0000415,0.1665910,378382.000000000000000
1410,43309,0,0,0,0,259901.501500000013039,3889261.450300000142306,-119.634640000000005,35.117604999999998,285.9450073,5.1996698,686.000000000000000,0.0031311,0.0632870,0.1917450,376949.000000000000000
1411,35065,1,0,0,1,261021.501500000013039,3888761.450300000142306,-119.622217000000006,35.113366999999997,270.0000000,2.8624101,715.000000000000000,0.0068934,0.0451726,0.2232000,380229.000000000000000
1412,43363,1,0,1,0,260981.501500000013039,3889261.450300000142306,-119.622799999999998,35.117862000000002,171.8699951,2.5304899,716.000000000000000,0.0019525,0.0125758,0.2221900,381504.000000000000000
1413,48695,0,0,0,0,261381.501500000013039,3889581.450300000142306,-119.618506999999994,35.120838999999997,332.3540039,8.4279604,746.000000000000000,0.0000000,0.0010534,0.2185350,373466.000000000000000
1414,61962,0,0,0,0,261121.501500000013039,3890381.450300000142306,-119.621589000000000,35.127983999999998,194.0359955,5.8851299,754.000000000000000,0.0000000,0.0388097,0.2139430,383320.000000000000000
1415,40084,0,0,0,0,261801.501500000013039,3889061.450300000142306,-119.613753000000003,35.116255000000002,191.3099976,5.4612598,746.000000000000000,0.0001522,0.0017982,0.2228730,383115.000000000000000
1416,41084,0,0,0,0,261881.501500000013039,3889121.450300000142306,-119.612893000000000,35.116813999999998,206.5650024,1.6010500,750.000000000000000,0.0001271,0.0088880,0.2174950,382447.000000000000000
1417,42980,1,1,0,0,259961.501500000013039,3889241.450300000142306,-119.633976000000004,35.117438999999997,246.8009949,2.7251401,691.000000000000000,0.0066916,0.0130991,0.2236890,380032.000000000000000
1418,40748,0,0,0,0,261801.501500000013039,3889101.450300000142306,-119.613764000000003,35.116615000000003,198.4349976,4.5202298,750.000000000000000,0.0003647,0.0172995,0.2062120,383244.000000000000000
1419,36351,0,0,0,0,260181.501500000013039,3888841.450300000142306,-119.631449000000003,35.113888000000003,261.8699951,2.5304899,691.000000000000000,0.0000000,0.0024858,0.2297810,379677.000000000000000
1420,40978,1,1,0,0,259761.501500000013039,3889121.450300000142306,-119.636133999999998,35.116309999999999,243.4349976,3.1996000,679.000000000000000,0.0023577,0.0458095,0.1997260,379364.000000000000000
1421,47398,0,0,0,0,262001.501500000013039,3889501.450300000142306,-119.611687000000003,35.120265000000003,262.8750000,11.3957005,770.000000000000000,0.0000000,0.0246404,0.2328570,376645.000000000000000
1422,42686,0,0,0,0,260721.501500000013039,3889221.450300000142306,-119.625639000000007,35.117440000000002,232.1250000,4.0760598,710.000000000000000,0.0013598,0.0006114,0.2364420,381022.000000000000000
1423,60964,0,0,0,0,261081.501500000013039,3890321.450300000142306,-119.622010000000003,35.127434000000001,126.8700027,3.5763299,748.000000000000000,0.0000000,0.0172415,0.2237590,381798.000000000000000
1424,49295,0,0,0,0,260101.501500000013039,3889621.450300000142306,-119.632552000000004,35.120894999999997,270.0000000,2.8624101,699.000000000000000,0.0000000,0.0320094,0.2213390,379537.000000000000000
1425,50620,0,0,0,0,260041.501500000013039,3889701.450300000142306,-119.633233000000004,35.121602000000003,71.5650024,1.1322600,699.000000000000000,0.0000000,0.0009451,0.2232630,379572.000000000000000
1426,54630,0,0,0,0,260561.501500000013039,3889941.450300000142306,-119.627600999999999,35.123887000000003,194.0359955,2.9503500,719.000000000000000,0.0000000,0.0087089,0.2164790,381907.000000000000000
1427,42031,0,0,0,0,260901.501500000013039,3889181.450300000142306,-119.623654000000002,35.117122000000002,212.4709930,4.6587400,714.000000000000000,0.0034242,0.0260744,0.2175690,381685.000000000000000
1428,57310,0,0,0,0,261041.501500000013039,3890101.450300000142306,-119.622384999999994,35.125442999999997,282.5289917,6.5740099,743.000000000000000,0.0000000,0.0089102,0.2396330,378279.000000000000000
1429,52328,0,0,0,0,261001.501500000013039,3889801.450300000142306,-119.622737000000001,35.122731000000002,192.5290070,6.5740099,731.000000000000000,0.0000000,0.0030251,0.1929540,382451.000000000000000
1430,47031,0,0,0,0,261301.501500000013039,3889481.450300000142306,-119.619354999999999,35.119920000000000,251.5650024,4.5202298,748.000000000000000,0.0000000,0.0000000,0.1191500,381628.000000000000000
1431,39703,2,0,2,0,260821.501500000013039,3889041.450300000142306,-119.624491000000006,35.115842000000001,206.5650024,1.6010500,708.000000000000000,0.0054249,0.0792032,0.2145550,381006.000000000000000
1432,59963,0,0,0,0,260981.501500000013039,3890261.450300000142306,-119.623088999999993,35.126869999999997,153.4349976,3.1996000,741.000000000000000,0.0000000,0.0000783,0.2286870,382117.000000000000000
1433,48379,0,0,0,0,261701.501500000013039,3889561.450300000142306,-119.614992999999998,35.120735000000003,158.1990051,3.8510301,749.000000000000000,0.0000000,0.0003648,0.2265190,382304.000000000000000
1434,40011,0,0,0,0,260341.501500000013039,3889061.450300000142306,-119.629757999999995,35.115907999999997,217.8750000,4.0760598,699.000000000000000,0.0000574,0.0014452,0.2436480,381014.000000000000000
1435,52024,0,0,0,0,261561.501500000013039,3889781.450300000142306,-119.616591000000000,35.122683000000002,270.0000000,2.8624101,754.000000000000000,0.0000000,0.0157307,0.2181640,381481.000000000000000
1436,54286,0,0,0,0,260321.501500000013039,3889921.450300000142306,-119.630227000000005,35.123649999999998,300.9639893,2.0871301,712.000000000000000,0.0000000,0.0005190,0.2306290,379566.000000000000000
1437,59947,0,0,0,0,260661.501500000013039,3890261.450300000142306,-119.626598000000001,35.126793999999997,173.6600037,3.2392700,735.000000000000000,0.0000000,0.0027242,0.2320780,382452.000000000000000
1438,43065,0,0,0,0,261661.501500000013039,3889241.450300000142306,-119.615340000000003,35.117843000000001,262.5690002,8.2485704,738.000000000000000,0.0005270,0.0196848,0.2550720,378396.000000000000000
1439,42045,9,0,0,9,261181.501500000013039,3889181.450300000142306,-119.620583999999994,35.117189000000003,284.0360107,2.9503500,718.000000000000000,0.0069032,0.0325708,0.2022100,378963.000000000000000
1440,40691,2,2,0,0,260661.501500000013039,3889101.450300000142306,-119.626261999999997,35.116345000000003,135.0000000,3.0357201,706.000000000000000,0.0036167,0.0089153,0.2539670,380793.000000000000000
